Company / 公司,Loan Type / 贷款类型,Product Name / 产品名称,Required Documents / 所需文件,Features / 产品特点,Benefits / 优势福利,Fees & Charges / 费用收费,Tenure / 期限,Interest Rate / 利率,Application Form URL / 申请表链接,Product Disclosure URL / 产品披露链接,Terms & Conditions URL / 条款条件链接,Preferred Customer / 目标客户,Source URL / 来源链接
Hong Leong Bank Berhad,FIXED_DEPOSIT,Deposits,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/business-banking/home.html?icp=hlb-en-home-header-txt-bcb-segment
Hong Leong Bank Berhad,FIXED_DEPOSIT,Fixed Deposit,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/deposits.html?icp=hlb-en-others-others-txt-deposit-search
Hong Leong Bank Berhad,FIXED_DEPOSIT,Fixed Deposit - HLB,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/fixed-deposit.html?icp=hlb-en-all-menu-txt-fd
Hong Leong Bank Berhad,FIXED_DEPOSIT,Fixed Deposit Account,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/fd
Hong Leong Bank Berhad,FIXED_DEPOSIT,Flexi Fixed Deposit,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/deposits.html?icp=hlb-en-others-others-txt-deposit-search
Hong Leong Bank Berhad,FIXED_DEPOSIT,Foreign Currency Deposit,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/hlb-connect.html?icp=hlb-en-all-menu-txt-connect
Hong Leong Bank Berhad,FIXED_DEPOSIT,Foreign Currency Fixed Deposit,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/fixed-deposit.html?icp=hlb-en-all-menu-txt-fd
Hong Leong Bank Berhad,FIXED_DEPOSIT,Foreign Fixed Deposit,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/deposits.html?icp=hlb-en-others-others-txt-deposit-search
Hong Leong Bank Berhad,FIXED_DEPOSIT,Hong Leong Bank Malaysia - Deposits,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/deposits.html?icp=hlb-en-others-others-txt-deposit-search
Hong Leong Bank Berhad,FIXED_DEPOSIT,How to place eFixed Deposit/eFixed Deposit-i on HLB Connect,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,3.40%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/promotions/dp-efd-month-long-promotion.html?icp=hlb-en-promo-carousel-img-dp-efd-month-long-2025
Hong Leong Bank Berhad,FIXED_DEPOSIT,Junior Fixed Deposit,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/deposits.html?icp=hlb-en-others-others-txt-deposit-search
Hong Leong Bank Berhad,FIXED_DEPOSIT,Looking for the perfect deposit product to save your money or valuables?,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/deposits.html?icp=hlb-en-others-others-txt-deposit-search
Hong Leong Bank Berhad,FIXED_DEPOSIT,Online ApplicationExisting FD accountholders can place your Fixed Deposit online in a few clicks via HLB Connect Online Banking. Find out morehereMore detailsLess details,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/fd
Hong Leong Bank Berhad,FIXED_DEPOSIT,"Premature WithdrawalsEffective 2 January 2025, interest is not payable for any premature withdrawals of fixed depositMore detailsLess details",请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/fd
Hong Leong Bank Berhad,FIXED_DEPOSIT,Safe Deposit Box,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/deposits/safe-deposit-box/safe-deposit-box.html?icp=hlb-en-all-menu-txt-sdb
Hong Leong Bank Berhad,FIXED_DEPOSIT,Safe Deposit Box Terms and Conditions,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/deposits/safe-deposit-box/safe-deposit-box.html?icp=hlb-en-all-menu-txt-sdb
Hong Leong Bank Berhad,FIXED_DEPOSIT,Safe Deposit Locker Insurance,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/insurance.html?icp=hlb-en-all-menu-txt-insurance
Hong Leong Bank Berhad,FIXED_DEPOSIT,Senior Savers Flexi Fixed Deposit,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/deposits.html?icp=hlb-en-others-others-txt-deposit-search
Hong Leong Bank Berhad,FIXED_DEPOSIT,Your Everyday Everywhere Card,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/deposits/foreign-currency/multi-currency-account.html?icp=hlb-en-all-menu-txt-multi-currency-account
Hong Leong Bank Berhad,FIXED_DEPOSIT,e-Fixed Deposit,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/deposits.html?icp=hlb-en-others-others-txt-deposit-search
Hong Leong Bank Berhad,FIXED_DEPOSIT,eFixed Deposit,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/fixed-deposit.html?icp=hlb-en-all-menu-txt-fd
Hong Leong Bank Berhad,FIXED_DEPOSIT,eFixed Deposit/-i,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/hlb-connect.html?icp=hlb-en-all-menu-txt-connect
Hong Leong Bank Berhad,HOME_LOAN,Business Mortgage,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/sme
Hong Leong Bank Berhad,HOME_LOAN,Business Mortgage Product Disclosure Sheet,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/refinancing
Hong Leong Bank Berhad,HOME_LOAN,Home Loan,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,80%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/loans.html?icp=hlb-en-all-menu-txt-loans
Hong Leong Bank Berhad,HOME_LOAN,Individual Mortgage Product Disclosure Sheet,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/refinancing
Hong Leong Bank Berhad,HOME_LOAN,Mortgage Overdraft Facility,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,80%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/loans.html?icp=hlb-en-all-menu-txt-loans
Hong Leong Bank Berhad,HOME_LOAN,Mortgage/Property Financing-i Services,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/hlb-connect.html?icp=hlb-en-all-menu-txt-connect
Hong Leong Bank Berhad,HOME_LOAN,Special Housing Loan,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,80%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/loans.html?icp=hlb-en-all-menu-txt-loans
Hong Leong Bank Berhad,HOME_LOAN,Term Loan,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,51%,,,,所有客户,https://www.hlb.com.my/en/business-banking/group-sme-banking/loan/business-mortgage.html
Hong Leong Bank Berhad,HOME_LOAN,Term Loan with Overdraft,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,51%,,,,所有客户,https://www.hlb.com.my/en/business-banking/group-sme-banking/loan/business-mortgage.html
Hong Leong Bank Berhad,OTHER,All Cards,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/credit-cards.html?icp=hlb-en-all-menu-txt-cc
Hong Leong Bank Berhad,OTHER,Card Fee Waiver,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/hlb-connect.html?icp=hlb-en-all-menu-txt-connect
Hong Leong Bank Berhad,OTHER,Card OTP via HLB Connect App,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/hlb-connect.html?icp=hlb-en-all-menu-txt-connect
Hong Leong Bank Berhad,OTHER,Enjoy more savings when you use your HLB Cards,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/promotions/cards-hlb-card-offers.html?icp=hlb-en-promo-carousel-img-cards-offer-2025
Hong Leong Bank Berhad,OTHER,"Financing amount up to RM250,000",请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,20%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/loans/personal-loan/personal-loan.html?icp=hlb-en-others-others-txt-personalloan-search
Hong Leong Bank Berhad,OTHER,Find a Card,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/credit-cards.html?icp=hlb-en-all-menu-txt-cc
Hong Leong Bank Berhad,OTHER,Hong Leong Bank Green Car Financing Promotion,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/promotions/auto-loan-green-car-financing-promotion.html?icp=hlb-en-promo-carousel-img-al-green-car-financing
Hong Leong Bank Berhad,OTHER,Loan/Financing-i,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/hlb-connect.html?icp=hlb-en-all-menu-txt-connect
Hong Leong Bank Berhad,OTHER,Loans,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,80%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/loans.html?icp=hlb-en-all-menu-txt-loans
Hong Leong Bank Berhad,OTHER,Loans & Financing,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/business-banking/home.html?icp=hlb-en-home-header-txt-bcb-segment
Hong Leong Bank Berhad,OTHER,Lost Card/  Scam Reporting,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/help-support/contact-us.html?icp=hlb-en-others-others-txt-contactus-search
Hong Leong Bank Berhad,OTHER,Manage Your Card,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/credit-cards.html?icp=hlb-en-all-menu-txt-cc
Hong Leong Bank Berhad,OTHER,Maximise your ASB investment with ASB Financing-i,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,8%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/home.html
Hong Leong Bank Berhad,OTHER,Report Lost/Stolen Card,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/hlb-connect.html?icp=hlb-en-all-menu-txt-connect
Hong Leong Bank Berhad,OTHER,Share Margin Financing,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,80%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/loans.html?icp=hlb-en-all-menu-txt-loans
Hong Leong Bank Berhad,OTHER,Shop Loan,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,80%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/loans.html?icp=hlb-en-all-menu-txt-loans
Hong Leong Bank Berhad,OTHER,Solar Plus Loan,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,80%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/loans.html?icp=hlb-en-all-menu-txt-loans
Hong Leong Bank Berhad,OVERDRAFT,Apply for our Green Car Financing today to enjoy exclusive perks.,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.hlb.com.my/en/personal-banking/promotions/auto-loan-green-car-financing-promotion.html?icp=hlb-en-promo-carousel-img-al-green-car-financing
Hong Leong Bank Berhad,OVERDRAFT,Overdraft Facility,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,80%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/loans.html?icp=hlb-en-all-menu-txt-loans
Hong Leong Bank Berhad,PERSONAL_LOAN,Enjoy the benefits of Hong Leong Bank Personal Loan,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,20%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/loans/personal-loan/personal-loan.html?icp=hlb-en-others-others-txt-personalloan-search
Hong Leong Bank Berhad,PERSONAL_LOAN,Get aPersonal Loan,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,8%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/home.html
Hong Leong Bank Berhad,PERSONAL_LOAN,HLB Personal Loan,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,20%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/loans/personal-loan/personal-loan.html?icp=hlb-en-others-others-txt-personalloan-search
Hong Leong Bank Berhad,PERSONAL_LOAN,"Loans - Personal loan, Car loan, Property loan | Hong Leong Bank Malaysia",请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,80%,,,,所有客户,https://www.hlb.com.my/en/personal-banking/loans.html?icp=hlb-en-all-menu-txt-loans
